CNTRLNUM,OCCRDATE,OPCODE,TAILNUM,SERNUM,MAKE,GROUPS,PARTLOC,PARTCOND,PRECAUTION,NATURE,STAGEOP,REMARKS
94060600253,4/8/1994 0:00:00,USAA,412US,23881,BOEING,737,AFT CARGO DOOR,BROKEN,UNSCHED LANDING,WARNING INDICATION,CLIMB,"LGA - FLT 485 - UNABLE TO PRESSURIZE ARICRAFT AFTER TAKEOFF, ALONG WITH AFT CARGO DOOR WARNING LIGHT.  FLIGHT RETURNED TO LGA WHERE LANDING WAS WITHOUT INCIDENT. MAINTENANCE RECLOSED DOOR.  FLIGHT RETURNED TO GATE DURING TAXI OUT FOR SAME PROBLEM.  MAINTENANCE FOUND REAR CARGO DOOR HANDLE OVERCENTER SPRING BROKEN.  REPLACED SPRING.  OPS NORMAL.  (X)"
94060600315,4/21/1994 0:00:00,TWAA,950U,49230,DOUG,DC9,NOSE GEAR,OUT OF ADJUST,OTHER,FALSE WARNING,CLIMB,"STL - FLT 171 - AFTER TAKEOFF ON LANDING GEAR RETRACTION, NOSE GEAR UNSAFE INDICATION LIGHT REMAINED ON UNTIL GEAR HANDLE WAS RECYCLED.  ADJUSTED UP POSITION PROXIMITY SENSOR, MFG PN 8-337-03.  OPS CHECK NORMAL.  CHECK C-1A, 4-6-94, MCI."
94060600420,5/16/1994 0:00:00,TWAA,54326,20233,BOEING,727,NR 3,FAILED,ENGINE SHUTDOWN,WARNING INDICATION,CRUISE,"PBI - FLT 479 - DURING CRUISE, SHUT DOWN NR 3 ENGINE DUE TO VIBRATION AND OIL FILTER BYPASS LIGHT ILLUMINATION.  FOUND OIL IN TURBINE AND METAL PARTICLES IN OIL FILTER.  REPLACED ENGINE SN 1534.  GROUND RUNUP OPERATION CHECKED NORMAL.  ENGINE TOTAL TIME 29,957, 19,686 CYCLES.  CHECK C-2, 9-27-93, MCI."
94060600421,5/6/1994 0:00:00,TWAA,993Z,47082,DOUG,DC9,SERVICE DOOR,CORRODED,NONE,OTHER,INSP/MAINT,"STL - DURING OP-15 FOUND CORROSION ON FORWARD CORNER OF SERVICE DOOR FRAME PAN.  REPAIRED PER SRM 53-05, FIGURE 55.  AIRCRAFT TOTAL TIME 64,683, 71,163 CYCLES."
94060600422,5/6/1994 0:00:00,TWAA,993Z,47082,DOUG,DC9,FS 168,CORRODED,NONE,OTHER,INSP/MAINT,"STL - DURING OP-15 FOUND CORROSION AT FORWARD SERVICE DOOR JAMB, EXTERNAL SKIN AND INTERNAL STRUCTURE, STA 168, LONGERON 18R.  REPAIRED PER SRM 53-05, FIGURE 55.  AIRCRAFT TOTAL TIME 64,683, TOTAL CYCLES 71,163."
94060600473,5/12/1994 0:00:00,USAA,533AU,24515,BOEING,737,CABIN,INOPERATIVE,NONE,NO TEST,INSP/MAINT,PIT - FLOOR TRACK EMERGENCY LIGHTING ROWS 11 THROUGH 18 INOPERATIVE.  MAINTENANCE REPLACED FORWARD CHARGER ASSEMBLY ANDBATTERY.  (W)
94060600474,5/11/1994 0:00:00,USAA,404US,23886,BOEING,737,A-SYSTEM,FAILED,UNSCHED LANDING,WARNING INDICATION,CLIMB,"CLT - FLT 1805 - NR 1 ENGINE A-SYSTEM HYDRAULIC PUMP LOW PRESSURE LIGHT CAME ON AS THE GEAR WAS RAISED AND REMAINED ON.FLIGHT RETURNED TO CLT WHERE LANDING WAS WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED NR 1 ENGINE A-HYDRAULIC PUMP, CASE DRAIN FILTER, PRESSURE FILTER, AND RETURN FILTER.  (W)"
94060600475,5/8/1994 0:00:00,USAA,395US,23317,BOEING,737,E-11 SHELF,FAILED,OTHER,FALSE WARNING,APPROACH,"DCA - FLT 1180 - ON APPROACH, WHEN LANDING GEAR LOWERED ALL THREE LIGHTS SHOWED RED AND GREEN.  RECYCLED GEAR, ALL LIGHTS GREEN.  FLIGHT LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED M-986 CARD.  PERFORMED OPS CHECK, OPS CHECK NORMAL.  (W)"
94060600476,5/2/1994 0:00:00,USAA,800US,48034,DOUG,DC9,COCKPIT,DEFECTIVE,UNSCHED LANDING,SMOKE,CLIMB,BOS - FLT 1999 - RETURN TO FIELD DUE TO A BURNING SMELL AND SMALL AMOUNT OF SMOKE IN THE COCKPIT.  MAINTENANCE FOUND THE AC BREAKER FOR THE SPOILER DEFECTIVE.  THE CIRCUIT BREAKER WAS REPLACED.  (W)
94061300069,5/9/1994 0:00:00,TWAA,958U,49703,DOUG,DC9,NR 2 ENGINE,DAMAGED,UNSCHED LANDING,WARNING INDICATION,CLIMB,"DURING CLIMB, NR 1 ENGINE S/N 3237, SPOOLED DOWN.  SHUT DOWN NR 1 ENGINE AND MADE UNSCHEDULED LANDING.  FOUND TURBINE DAMAGE.  REPLACED ENGINE.  GROUND RUNUP AND OPERATION CHECKED NORMAL."
94061300086,4/10/1994 0:00:00,VJ6A,1273L,47321,DOUG,DC9,LANDING GEAR,MALFUNCTIONED,UNSCHED LANDING,WARNING INDICATION,CRUISE,"ATL-PBI - FLT 61 - GEAR UPLATCH CHECK COULD ONLY BE ACCOMPLISHED WITH GEAR HANDLE RELEASE BUTTON PULLED OUT A BIT AND WITH HIGHER THAN NORMAL HANDLE DOWNFORCE.  FLIGHT RETURNED TO ATLANTA.  CYCLED GEAR HANDLE, CHECKED CABLES AND LINKAGE FROM HANDLE TO SELECTOR VALVE, OPS CHECK GOOD IAW MM 32-31, NO DEFECTS NOTED."
94061300087,5/24/1994 0:00:00,TWAA,903TW,49154,DOUG,DC9,NLG,DEFECTIVE,OTHER,FALSE WARNING,CLIMB,"STL - FLT 534 - AFTER TAKEOFF, NOSE LANDING GEAR RED LIGHT REMAINED ILLUMINATED.  CYCLED LANDING GEAR, LIGHT REMAINED ILLUMINATED.  FOUND NOSE GEAR UPLOCK SENSOR, MFG PN 8-337-03, DEFECTIVE.  REPLACED UPLOCK SENSOR AND NOSE LANDING GEAR OPERATION AND INDICATION CHECKED NORMAL.  CHECK C-2B 3-13-94, MCI."
94061300141,5/29/1994 0:00:00,SWAA,676SW,23288,BOEING,737,BS 294.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOOR BEAM UPPER CHORD CORRODED AT BS 294.5, RBL 43, WL 208.  REPLACED PER SWARA 1-353-418."
94061300142,5/29/1994 0:00:00,SWAA,521SW,25320,BOEING,737,AFT CARGO DOOR,BROKEN,UNSCHED LANDING,WARNING INDICATION,CLIMB,"AFTER TAKEOFF, AFT CARGO DOOR OPEN WARNING LIGHT ILLUMINATED.  AIRCRAFT RETURNED TO PHX AND MADE AN UNEVENTFUL LANDING. REPAIRED AFT CARGO DOOR LANYARD AND PROPERLY CLOSED DOOR."
94061300143,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 797,DAMAGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND BEARSTRAP DAMAGED AT BS 797, S25R.  REPAIRED PER TRAMCO EWO 94-0375."
94061300144,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,FS 246.7,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND VERTICAL FIN FRONT SPAR CHORD LEFT SIDE CRACKED AT FS 246.7.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300145,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,FWD CARGO DOOR,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FORWARD CARGO DOOR FRAME CRACKED UNDER FORWARD LOWER DOORWAY STOP, BS 440.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300146,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 178,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND RIGHT WING LOWER RIB CHORD CRACKED BETWEEN S2 AND S3R, WL 135.5 AND LEFT CHORD CRACKED AT BS 178 BULKHEAD.  REPAIRED PER SWA ACO 587-57 AND TRAMCO EWO 94-033."
94061300147,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 500A,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE FRAME CORRODED AT BS 500A, S26R.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300148,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 1080,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 1080, S22 AND 23R.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300149,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,HORZ STAB,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND CORNERS OF HORIZONTAL STABILIZER CUTOUT UPPER AND LOWER HORIZONTAL BEAM CORRODED, BS 1138.  REPAIRED PER SWA ACO 6035-53."
94061300150,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,RIGHT,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND KEEL BEAM CRACKED AT RIGHT O/B FLANGE AT S27R.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300151,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 178,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND BULKHEAD SKIN CRACK AT BS 178, RBL 10 R.  REPAIRED PER SWA EWO 94-0325."
94061300152,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 976,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 976, BETWEEN S22 AND 24L, AT BS 1024, S17L, AT 960, S22L,  AND AT BS 922, S22L.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300153,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 827/360,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER CLIP CRACKED AT BS 827, S6R, AT BS 360, S11L, AND AT BS 767, S4R.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300154,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 340,DAMAGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER DAMAGED AT BS  340, S16R AND AT BS 727B, S9L.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300155,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 727,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND WEBS CRACKED AT BS 727 TO 727.4, LBL 20, WL 176 AND AT BS 695, WL 206, LBL 55.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300156,5/29/1994 0:00:00,SWAA,67SW,22366,BOEING,737,BS 400,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FRAME CRACKED AT BS 400, S21L, WL 180.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300157,5/29/1994 0:00:00,SWAA,668SW,23060,BOEING,737300,LT/RT,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND STRINGERS CRACKED AT LEFT AND RIGHT WING L/E LIGHT SUPPORTS.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300158,5/29/1994 0:00:00,SWAA,668SW,23060,BOEING,737300,BS 967,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOOR BEAM SUPPORTS CORRODED AT BS 967-987, LBL 18. WL 208, AT BS 727-947, LBL21.5, WL 153 , AT BS 987-1016, LBL 20-13, WL 208, AT BS 997-1016, LBL 38, WL 208 AND AT BS 727-947.5, RBL 21.5, WL 153. REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300159,5/29/1994 0:00:00,SWAA,668SW,23060,BOEING,737300,BS 967,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOOR BEAM UPPER CHORD CORROSION AT BS 967, RBL 43 AND AT BS 294.5, LBL 22, WL208.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300160,5/29/1994 0:00:00,SWAA,668SW,23060,BOEING,737300,BS 1006,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOOR BEAM  CORROSION AT BS 1006, RBL 37 TO LBL 37, WL 208, AT BS 344, LBL 11-52, WL 208 AND AT BS 1016, RBL 37 TO LBL 37, WL 208.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300161,5/29/1994 0:00:00,SWAA,676SW,23288,BOEING,737,BS 986-1016,CORRODED,OTHER,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND WEBS UNDER SEAT TRACK CORRODED AT BS 986-1016, RBL 37, WL 208 AND AT BS 1016, RBL 27, WL 208.  REPAIRED WEB PER BOEING STRUCTURAL REPAIR MANUAL."
94061300162,5/29/1994 0:00:00,SWAA,667SW,23063,BOEING,737300,BS 360,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOOR BEAM UPPER CHORDS CORRODED AT BS 360, LBL 30 TO 65, WL 208, AT BS 987, LBL 42, WL 208, AT BS 312, LBL 18 TO RBL 3, WL 208 AND AT BS 859, LBL 12-RBL 3, WL 164.  REPAIRED WEB PER BOEING STRUCTURAL REPAIR MANUAL."
94061300163,5/29/1994 0:00:00,SWAA,676SW,23288,BOEING,737,BS 277,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOOR BEAM CORRODED AT BS 277, WL 208, LBL 30-55.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300307,3/3/1994 0:00:00,TWAA,606TW,22569,BOEING,767,ENGINE,FAILED,ENGINE SHUTDOWN,WARNING INDICATION,INSP/MAINT,"STL - INVESTIGATION INTO ENGINE SHUTDOWN DUE TO OIL FILTER WARNING LIGHT ILLUMINATION REVEALED THE NR 3 BEARING, MFG P/N 810641, FRACTURED RELEASING METAL PARTICLES INTO OIL SYSTEM.  ENGINE S/N 4629 WAS REPAIRED AND RETURNED TO SERVICE."
94061300321,4/26/1994 0:00:00,USAA,623AU,27244,BOEING,757,RT MLG,MALFUNCTIONED,OTHER,FALSE WARNING,APPROACH,PIT - FLT 0675 - THE RIGHT LANDING GEAR LIGHT DID NOT ILLUMINATED WHEN THE LANDING GEAR WAS LOWERED.  THE GEAR WAS RECYCLED THREE TIMES BUT THE LANDING GEAR LIGHT STILL DID NOT APPEAR.  THE AIRCRAFT WAS THEN PUT INTO 25 DEGREE FLAP CONFIGURATION TO CHECK THE WARNING HORN DISAGREEMENT.  AT THIS TIME THE LANDING GEAR LIGHT APPEARED AND THE AIRCRAFT LANDED WITHOUT INCIDENT.  MAINTENANCE PERFORMED BITE CHECK OF THE PSEU.  NO FAULTS WERE NOTED.  THE SOCKET WAS THEN RELAMPED.  OPERATIONS CHECKED GOOD.  (Z)
94061300322,5/10/1994 0:00:00,USAA,501AU,23376,BOEING,737,NLG,INSTALLED,UNSCHED LANDING,OTHER,CLIMB,TPA - FLT 1933 - NOSE GEAR WOULD NOT RETRACT ON TAKEOFF.  FLIGHT RETURNED TO TPA AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE FOUND NOSE GEAR PIN INSTALLED.  REMOVED PIN.  OK FOR SERVICE.  (Z)
94061300688,6/5/1994 0:00:00,SWAA,515SW,25154,BOEING,737,E/E BAY,INOP,UNSCHED LANDING,OTHER,CRUISE,WEATHER RADAR INDICATOR WENT BLANK.  AIRCRAFT DIVERTED TO MEM DUE TO WEATHER CONDITIONS AND MADE AN UNEVENTFUL LANDING. REPLACED R/T UNIT PER BOEING M/M.
94061300689,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 727,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND MLG STRINGER RIGHT 18A SHEAR BEAM AT AFT END ATTACH TO BS 727 CRACKED.  REPAIRED PER SWA RA 1-353-1093."
94061300690,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS  440,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FORWARD CARGO DOORWAY FORWARD FRAME CRACKED AT LOWER UPPER CORNER OF BOTTOM STOP FITTING.  REPAIRED PER SWA RA 1-353-1094."
94061300691,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS  290,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FORWARD SERVICE DOORWAY AT BS 290-293, RBL 55 ANGLE CLIP O/B OF Z ANGLE CRACKED AT FORWARD DOOR POST.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300692,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 290.5,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FORWARD SERVICE DOORWAY AT BS 290.5, FORWARD FRAME CRACKED AT INBOARD RADIUS.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300693,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 287,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FORWARD SERVICE DOORWAY  L ANGLE CRACKED AT BS 287, BELOW S12R.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300694,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 520,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOOR BEAM UPPER FLANGES CRACKED AT BS 520, RBL 45.5, RBL 24.75, AND LBL 24.75.  REPAIRED PER SWA ACO 3198-53 AND RA 1-353-1095."
94061300695,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 663,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND STRINGER 10R CLIP AT BS 663 CRACKED.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300696,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 520,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND SEAT TRACK SUPPORT CHANNELS CRACKED AT UPPER CORNERS, BS 520, RBL 24.75 AND 45.5.  REPLACED PER SWA ACO 3198-53."
94061300697,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 613,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND BELTFRAME INBOARD CHORD CRACKED AT LOWER CORNER, BS 613 LEFT.  REPAIRED PER SWA RA 1-353-1096."
94061300698,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 986.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAMS CORRODED AT BS 986.5, BS 1016, RBL 10, RBL 16.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300699,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 1016,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM CORRODED AT BS 1016, RBL 14.  REPAIRED PER SWA RA 1-353-1102."
94061300700,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS  968,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM CORRODED AT BS 968, RBL 28.5.  REPAIRED PER SWA RA 1-353-1099."
94061300701,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 986.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM T CAP CORROSION AT BS 986.5, LBL 10.75.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300702,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 947,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND FLOORBEAM FORWARD FLANGE CORROSION AT BS 947, RBL 2.  REPAIRED PER SWA RA 1-353-1097."
94061300703,6/5/1994 0:00:00,SWAA,347SW,24374,BOEING,737,BS 540,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/2 D CHECK, FOUND CHORD ANGLE CRACKED AT L/H RAM AIR INLET, BS 540, S23L.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300704,6/5/1994 0:00:00,SWAA,668SW,23060,BOEING,737,BS 987,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOORBEAM CORRODED AT BS 987, RBL 45 - LBL 45, WL 208.  REPLACED PER SWA RA 1-353-542 AND BOEING STRUCTURAL REPAIR MANUAL."
94061300705,6/5/1994 0:00:00,SWAA,668SW,23060,BOEING,737,FS 274.3,GOUGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND LEFT SIDE VERTICAL FIN GOUGED AND DENTED AT FS 274.3, 3 INCH AFT OF L/E.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL AND TRAMCO EWO 94-0382."
94061300706,6/5/1994 0:00:00,SWAA,667SW,23063,BOEING,737,BS 887,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FUSELAGE FRAME CORRODED AT BS 887, LBL 27 TO 48, WL 120 TO 160.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300707,6/5/1994 0:00:00,SWAA,667SW,23063,BOEING,737,BS 320,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FUSELAGE SKIN DENTED AT BS 320, WL 172 AND AT BS 76.5, RBL 28, BETWEEN S25R AND 24R.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300708,6/5/1994 0:00:00,SWAA,667SW,23063,BOEING,737,BS 294.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOORBEAM CORROSION AT BS 294.5, UPPER CHORD, RBL 33.  REPAIRED PER SWA RA 1-353-418 R2."
94061300709,6/5/1994 0:00:00,SWAA,676SW,23289,BOEING,737,BS 947.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND SHEAR TIE CORRODED AT BS 947.5, S27L, LBL 12.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300710,6/5/1994 0:00:00,SWAA,676SW,23289,BOEING,737,BS 359,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND STRINGER CLIPS CRACKED AT BS 359, S15L, WL 122 AND AT BS 927, S24L, WL 161.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94061300711,6/5/1994 0:00:00,SWAA,676SW,23289,BOEING,737,BS 294.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOORBEAM CORROSION AT BS 294.5, WL 208, LBL 30-55.  REPLACED SWA RA 1-353-418."
94061300712,6/5/1994 0:00:00,SWAA,676SW,23289,BOEING,737,BS 500,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND STRINGER 26R CORRODED AT BS 500B, WL 150.  REPLACED BOEING STRUCTURAL REPAIR MANUAL."
94061300713,6/5/1994 0:00:00,SWAA,676SW,23289,BOEING,737,BS 344,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOORBEAM CORROSION AT BS 344, LBL 9-49, WL 208.  REPAIRED PER SWA  RA 1-353-427."
94061300714,6/5/1994 0:00:00,SWAA,676SW,23289,BOEING,737,BS 294.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED TRANSITION CHECK, FOUND FLOORBEAM UPPER CHORD CORROSION AT BS 294.5, LBL 11, WL 208.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94062000155,6/7/1994 0:00:00,SWAA,362SW,26573,BOEING,737,TAIL,FAILED,NONE,OTHER,INSP/MAINT,"AT GATE, APU EXPERIENCED FAILURE.  REPLACED APU ASSEMBLY,  ISOLATOR MOUNTS, TAIL PIPE ASSEMBLY, BLEED AIR DUCT AND  REPAIRED HOLE IN LOWER APU SHROUD."
94062000156,6/8/1994 0:00:00,SWAA,87SW,22903,BOEING,737,NR 6 SPOILER,FAILED,OTHER,WARNING INDICATION,CRUISE,"FLIGHT 018, IN FLIGHT, LOST  A-SYSTEM HYDRAULIC PRESSURE.  AIRCRAFT LANDED AT HOUSING HIGH ENERGY STOPPING PROCEDURES.REPLACED NUMBER 6 SPOILER ACTUATOR.  PERFORMED HIGH ENERGY STOP AND BRAKE SEIZURE CONDITION INSPECTION.  REPLACED ALL FOUR MAIN GEAR WHEELS AND BRAKES."
94062000157,6/6/1994 0:00:00,SWAA,86SW,22827,BOEING,737,FWD ENTRY,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED QUARTER CHECK, FOUND FUSELAGE SKIN CRACKED AT FORWARD ENTRY DOORWAY.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94062000158,6/6/1994 0:00:00,SWAA,86SW,22827,BOEING,737,BS 986,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/4 CHECK, FOUND FLOOR BEAM FORWARD FLANGE CORRODED AT BS 986, RBL 10 TO 47 AND AT RBL 42 TO 45.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94062000159,6/6/1994 0:00:00,SWAA,86SW,22827,BOEING,737,BS 360,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/4 CHECK, FOUND FLOOR BEAM TOP SURFACE CORRODED AT BS 360, RBL 1, 12, AND 19.  REPAIRED PER SWA RA 1-253-1115."
94062000160,6/6/1994 0:00:00,SWAA,86SW,22827,BOEING,737,BS  294,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/4 CHECK, FOUND FLOOR BEAM T-CAP CORRODED  AT BS 294, LBL 21 TO 47.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94062000161,6/6/1994 0:00:00,SWAA,86SW,22827,BOEING,737,BS 270-284,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/4 CHECK, FOUND U-CHANNEL SUPPORT UNDER LAV BULKHEAD CORRODED AT LBL 11 BETWEEN BS 270 AND 284.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94062000162,6/6/1994 0:00:00,SWAA,86SW,22827,BOEING,737,BS  360,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED 1/4 CHECK, FOUND FLOOR BEAM UPPER AFT FLANGE CORRODED AT BS 360, LBL 10.75.  REPAIRED PER SWA RA 1-253-1115."
